"2.0005565/-2.6674087/-2.5497289/Thu Nov 05 00:22:49 IST 2015,"
"1.9613299/-1.2944778/-0.6276256/Thu Nov 05 00:22:49 IST 2015,"
"10.512729/-17.612743/18.279594/Thu Nov 05 00:22:49 IST 2015,"
"8.551398/-17.377384/12.591739/Thu Nov 05 00:22:49 IST 2015,"
"4.628739/-4.511059/8.276813/Thu Nov 05 00:22:49 IST 2015,"
"3.6873002/-3.0596747/2.941995/Thu Nov 05 00:22:49 IST 2015,"
"8.472945/-16.788984/-1.1375713/Thu Nov 05 00:22:49 IST 2015,"
"4.589512/-12.00334/0.5099458/Thu Nov 05 00:22:49 IST 2015,"
"3.0204482/-6.1193495/-1.2160245/Thu Nov 05 00:22:49 IST 2015,"
"4.4718323/-8.237586/-1.9221034/Thu Nov 05 00:22:50 IST 2015,"
"5.217138/-10.434276/-2.1182363/Thu Nov 05 00:22:50 IST 2015,"
"3.9618864/-9.296704/-1.3337044/Thu Nov 05 00:22:50 IST 2015,"
"1.6475172/-6.354709/1.7651969/Thu Nov 05 00:22:50 IST 2015,"
"1.3337044/-7.72764/1.9221034/Thu Nov 05 00:22:50 IST 2015,"
"1.9221034/-9.92433/1.7651969/Thu Nov 05 00:22:50 IST 2015,"
"1.9613299/-9.57129/1.5298374/Thu Nov 05 00:22:50 IST 2015,"
"1.6082906/-10.551955/0.70607877/Thu Nov 05 00:22:50 IST 2015,"
"2.0397832/-10.081236/0.5491724/Thu Nov 05 00:22:50 IST 2015,"
"1.6867437/-10.159689/-0.19613299/Thu Nov 05 00:22:50 IST 2015,"
"1.4906107/-11.022675/-0.98066497/Thu Nov 05 00:22:50 IST 2015,"
"1.5690639/-13.337044/-1.4906107/Thu Nov 05 00:22:50 IST 2015,"
"3.4519408/-13.219364/1.2160245/Thu Nov 05 00:22:50 IST 2015,"
"6.5116153/-10.434276/2.7850885/Thu Nov 05 00:22:50 IST 2015,"
"5.491724/-12.709418/-0.4314926/Thu Nov 05 00:22:50 IST 2015,"
"7.4138274/-15.141467/-1.2552512/Thu Nov 05 00:22:50 IST 2015,"
"7.60996/-9.80665/0.35303938/Thu Nov 05 00:22:50 IST 2015,"
"3.4519408/-6.237029/0.9414384/Thu Nov 05 00:22:50 IST 2015,"
"1.0591182/-5.570177/-0.6668522/Thu Nov 05 00:22:50 IST 2015,"
"0.39226598/-3.4519408/-1.5690639/Thu Nov 05 00:22:50 IST 2015,"
"1.4121575/-2.0005565/-2.0397832/Thu Nov 05 00:22:50 IST 2015,"
"2.1966896/-2.0790098/-1.2552512/Thu Nov 05 00:22:50 IST 2015,"
"4.0403395/-4.1580195/0.78453195/Thu Nov 05 00:22:50 IST 2015,"
"11.53262/-20.437057/17.41661/Thu Nov 05 00:22:50 IST 2015,"
"4.628739/-9.963556/10.473502/Thu Nov 05 00:22:50 IST 2015,"
"7.2176943/-2.745862/6.7862015/Thu Nov 05 00:22:51 IST 2015,"
"9.963556/-8.786758/-2.4712758/Thu Nov 05 00:22:51 IST 2015,"
"5.6094036/-9.885103/-2.0005565/Thu Nov 05 00:22:51 IST 2015,"
"4.4718323/-10.042009/-3.0596747/Thu Nov 05 00:22:51 IST 2015,"
"2.4712758/-9.100571/-2.9027684/Thu Nov 05 00:22:51 IST 2015,"
"1.0983448/-8.943665/-1.5298374/Thu Nov 05 00:22:51 IST 2015,"
"1.176798/-9.767424/1.6475172/Thu Nov 05 00:22:51 IST 2015,"
"2.3928225/-8.590625/0.0784532/Thu Nov 05 00:22:51 IST 2015,"
"1.9221034/-8.786758/-0.5099458/Thu Nov 05 00:22:51 IST 2015,"
"1.4513842/-8.786758/0.4707192/Thu Nov 05 00:22:51 IST 2015,"
"1.3337044/-8.316039/0.1569064/Thu Nov 05 00:22:51 IST 2015,"
"3.0989013/-9.5320635/1.4121575/Thu Nov 05 00:22:51 IST 2015,"
"2.9027684/-9.728196/0.6668522/Thu Nov 05 00:22:51 IST 2015,"
"2.0790098/-10.8657675/-0.4707192/Thu Nov 05 00:22:51 IST 2015,"
"0.98066497/-11.53262/-1.176798/Thu Nov 05 00:22:51 IST 2015,"
"0.98066497/-14.278482/-1.1375713/Thu Nov 05 00:22:51 IST 2015,"
"4.197246/-11.6110735/4.981778/Thu Nov 05 00:22:51 IST 2015,"
"6.7077484/-11.41494/2.1182363/Thu Nov 05 00:22:51 IST 2015,"
"4.628739/-12.591739/-0.8237586/Thu Nov 05 00:22:51 IST 2015,"
"5.060231/-12.2779255/-1.2944778/Thu Nov 05 00:22:51 IST 2015,"
"4.2364726/-10.002783/0.9414384/Thu Nov 05 00:22:51 IST 2015,"
"2.2359161/-7.335374/0.4707192/Thu Nov 05 00:22:51 IST 2015,"
"1.2944778/-4.5502853/-1.0591182/Thu Nov 05 00:22:51 IST 2015,"
"1.0591182/-3.0596747/-1.4121575/Thu Nov 05 00:22:51 IST 2015,"
"1.4906107/-3.1381278/-1.8436501/Thu Nov 05 00:22:51 IST 2015,"
"2.5105023/-2.4712758/-1.2944778/Thu Nov 05 00:22:52 IST 2015,"
"10.316595/-13.84699/13.180138/Thu Nov 05 00:22:52 IST 2015,"
"6.943108/-14.003896/12.160246/Thu Nov 05 00:22:52 IST 2015,"
"4.981778/-4.5502853/7.6884136/Thu Nov 05 00:22:52 IST 2015,"
"6.825428/-7.139241/-0.2745862/Thu Nov 05 00:22:52 IST 2015,"
"5.8055367/-11.807206/-0.39226598/Thu Nov 05 00:22:52 IST 2015,"
"4.7464185/-9.845877/-0.1176798/Thu Nov 05 00:22:52 IST 2015,"
"3.6873002/-8.276813/-1.4121575/Thu Nov 05 00:22:52 IST 2015,"
"2.7850885/-7.5707335/-1.6475172/Thu Nov 05 00:22:52 IST 2015,"
"2.7066352/-9.92433/-1.9221034/Thu Nov 05 00:22:52 IST 2015,"
"1.9613299/-10.551955/-0.4314926/Thu Nov 05 00:22:52 IST 2015,"
"2.2751427/-7.5707335/2.3143694/Thu Nov 05 00:22:52 IST 2015,"
"2.824315/-7.6884136/0.1176798/Thu Nov 05 00:22:52 IST 2015,"
"3.2950344/-8.472945/-0.1569064/Thu Nov 05 00:22:52 IST 2015,"
"2.9812214/-8.316039/-0.0392266/Thu Nov 05 00:22:52 IST 2015,"
"2.941995/-9.5320635/1.6082906/Thu Nov 05 00:22:52 IST 2015,"
"2.1966896/-10.473502/0.9414384/Thu Nov 05 00:22:52 IST 2015,"
"0.74530536/-11.6503/-0.35303938/Thu Nov 05 00:22:52 IST 2015,"
"0.0784532/-12.630965/-1.2160245/Thu Nov 05 00:22:52 IST 2015,"
"1.0591182/-14.827655/-0.2745862/Thu Nov 05 00:22:52 IST 2015,"
"4.393379/-11.53262/2.824315/Thu Nov 05 00:22:52 IST 2015,"
"4.864098/-12.121019/-0.0/Thu Nov 05 00:22:52 IST 2015,"
"6.00167/-14.513842/-1.3337044/Thu Nov 05 00:22:52 IST 2015,"
"7.256921/-12.670192/-0.8629852/Thu Nov 05 00:22:52 IST 2015,"
"4.9425516/-6.433162/0.0392266/Thu Nov 05 00:22:52 IST 2015,"
"2.2751427/-4.8248715/-1.4906107/Thu Nov 05 00:22:53 IST 2015,"
"0.5491724/-5.570177/-1.4513842/Thu Nov 05 00:22:53 IST 2015,"
"0.78453195/-4.8248715/-1.6082906/Thu Nov 05 00:22:53 IST 2015,"
"3.0989013/-2.941995/-0.3138128/Thu Nov 05 00:22:53 IST 2015,"
"3.6480737/-1.3337044/2.3928225/Thu Nov 05 00:22:53 IST 2015,"
"8.002226/-14.082349/14.592295/Thu Nov 05 00:22:53 IST 2015,"
"7.100014/-14.631521/11.807206/Thu Nov 05 00:22:53 IST 2015,"
"6.1978025/-9.728196/8.276813/Thu Nov 05 00:22:53 IST 2015,"
"7.7668667/-8.8652115/0.6668522/Thu Nov 05 00:22:53 IST 2015,"
"6.746975/-8.512172/-3.334261/Thu Nov 05 00:22:53 IST 2015,"
"3.7657535/-7.4922805/-1.8436501/Thu Nov 05 00:22:53 IST 2015,"
"4.4718323/-9.375157/-2.353596/Thu Nov 05 00:22:53 IST 2015,"
"4.0795665/-10.395049/-1.9613299/Thu Nov 05 00:22:53 IST 2015,"
"2.7850885/-10.159689/-0.8237586/Thu Nov 05 00:22:53 IST 2015,"
"2.1182363/-7.4138274/0.98066497/Thu Nov 05 00:22:53 IST 2015,"
"1.7651969/-7.021561/-0.4314926/Thu Nov 05 00:22:53 IST 2015,"
"1.8436501/-8.669079/-0.3138128/Thu Nov 05 00:22:53 IST 2015,"
"2.4712758/-9.610517/0.6668522/Thu Nov 05 00:22:53 IST 2015,"
"3.0204482/-9.885103/3.412714/Thu Nov 05 00:22:53 IST 2015,"
"3.0989013/-10.042009/0.9414384/Thu Nov 05 00:22:53 IST 2015,"
"1.5690639/-10.748088/-0.4314926/Thu Nov 05 00:22:53 IST 2015,"
"1.1375713/-11.29726/-0.98066497/Thu Nov 05 00:22:53 IST 2015,"
"1.8044236/-13.925443/-1.4906107/Thu Nov 05 00:22:53 IST 2015,"
"5.295591/-12.905551/3.9618864/Thu Nov 05 00:22:53 IST 2015,"
"5.64863/-11.29726/1.4513842/Thu Nov 05 00:22:53 IST 2015,"
"5.7270837/-13.454723/-0.6276256/Thu Nov 05 00:22:54 IST 2015,"
"7.7668667/-12.984004/-0.39226598/Thu Nov 05 00:22:54 IST 2015,"
"4.511059/-8.080679/0.5491724/Thu Nov 05 00:22:54 IST 2015,"
"2.2751427/-4.785645/-1.0198916/Thu Nov 05 00:22:54 IST 2015,"
"0.9414384/-3.412714/-1.5690639/Thu Nov 05 00:22:54 IST 2015,"
"0.5099458/-2.9812214/-2.2751427/Thu Nov 05 00:22:54 IST 2015,"
"1.4513842/-2.5497289/-1.4121575/Thu Nov 05 00:22:54 IST 2015,"
"2.9812214/-2.1182363/0.1569064/Thu Nov 05 00:22:54 IST 2015,"
"7.0607877/-7.8845463/11.022675/Thu Nov 05 00:22:54 IST 2015,"
"5.491724/-16.592852/12.356379/Thu Nov 05 00:22:54 IST 2015,"
"2.941995/-6.6292953/8.590625/Thu Nov 05 00:22:54 IST 2015,"
"4.511059/-5.962443/1.2552512/Thu Nov 05 00:22:54 IST 2015,"
"8.708305/-12.787871/-1.0983448/Thu Nov 05 00:22:54 IST 2015,"
"3.8834333/-9.061344/-0.9022118/Thu Nov 05 00:22:54 IST 2015,"
"3.216581/-8.394492/-2.432049/Thu Nov 05 00:22:54 IST 2015,"
"3.5303938/-9.885103/-2.3928225/Thu Nov 05 00:22:54 IST 2015,"
"2.941995/-10.434276/-1.9221034/Thu Nov 05 00:22:54 IST 2015,"
"1.8828768/-8.276813/-1.0983448/Thu Nov 05 00:22:54 IST 2015,"
"2.6281822/-5.0210047/1.5690639/Thu Nov 05 00:22:54 IST 2015,"
"2.9812214/-7.1784678/0.1176798/Thu Nov 05 00:22:54 IST 2015,"
"4.589512/-9.80665/0.98066497/Thu Nov 05 00:22:54 IST 2015,"
"4.197246/-9.5320635/2.4712758/Thu Nov 05 00:22:54 IST 2015,"
"2.9027684/-10.081236/0.70607877/Thu Nov 05 00:22:54 IST 2015,"
"1.8436501/-11.061901/-0.8237586/Thu Nov 05 00:22:54 IST 2015,"
"0.3138128/-12.160246/-0.588399/Thu Nov 05 00:22:54 IST 2015,"
"0.0392266/-13.454723/-0.70607877/Thu Nov 05 00:22:55 IST 2015,"
"1.8436501/-11.571847/1.8828768/Thu Nov 05 00:22:55 IST 2015,"
"5.4132705/-11.29726/1.8828768/Thu Nov 05 00:22:55 IST 2015,"
"5.374044/-14.200028/-0.70607877/Thu Nov 05 00:22:55 IST 2015,"
"8.394492/-14.788428/-0.98066497/Thu Nov 05 00:22:55 IST 2015,"
"6.354709/-8.8652115/0.6276256/Thu Nov 05 00:22:55 IST 2015,"
"3.2950344/-5.7270837/-0.1176798/Thu Nov 05 00:22:55 IST 2015,"
"2.353596/-5.4524975/-0.35303938/Thu Nov 05 00:22:55 IST 2015,"
"1.4121575/-4.001113/-1.7259704/Thu Nov 05 00:22:55 IST 2015,"
"1.6475172/-2.2359161/-2.1966896/Thu Nov 05 00:22:55 IST 2015,"
"2.941995/-1.176798/-0.9022118/Thu Nov 05 00:22:55 IST 2015,"
"3.6873002/-1.4121575/1.7651969/Thu Nov 05 00:22:55 IST 2015,"
"7.2176943/-19.299486/14.945334/Thu Nov 05 00:22:55 IST 2015,"
"2.941995/-13.886216/9.061344/Thu Nov 05 00:22:55 IST 2015,"
"6.825428/-11.964112/5.374044/Thu Nov 05 00:22:55 IST 2015,"
"8.080679/-11.022675/-1.5298374/Thu Nov 05 00:22:55 IST 2015,"
"3.7657535/-5.2563643/-1.9221034/Thu Nov 05 00:22:55 IST 2015,"
"3.4911673/-6.1978025/-2.2359161/Thu Nov 05 00:22:55 IST 2015,"
"5.491724/-10.473502/-2.3143694/Thu Nov 05 00:22:55 IST 2015,"
"4.7464185/-11.218807/-1.6867437/Thu Nov 05 00:22:55 IST 2015,"
"1.4513842/-7.5707335/2.353596/Thu Nov 05 00:22:55 IST 2015,"
"1.5690639/-7.3746004/1.2944778/Thu Nov 05 00:22:55 IST 2015,"
"1.2160245/-9.68897/-0.19613299/Thu Nov 05 00:22:55 IST 2015,"
"1.9613299/-8.629851/0.70607877/Thu Nov 05 00:22:55 IST 2015,"
"2.941995/-8.629851/0.98066497/Thu Nov 05 00:22:55 IST 2015,"
"4.275699/-9.57129/1.2552512/Thu Nov 05 00:22:56 IST 2015,"
"2.745862/-10.159689/-0.39226598/Thu Nov 05 00:22:56 IST 2015,"
"1.2944778/-11.29726/-0.9022118/Thu Nov 05 00:22:56 IST 2015,"
"0.9414384/-14.435389/-1.2552512/Thu Nov 05 00:22:56 IST 2015,"
"3.9618864/-13.258591/3.6480737/Thu Nov 05 00:22:56 IST 2015,"
"6.668522/-12.081793/1.2552512/Thu Nov 05 00:22:56 IST 2015,"
"6.00167/-14.082349/-1.0198916/Thu Nov 05 00:22:56 IST 2015,"
"6.943108/-14.435389/-1.2160245/Thu Nov 05 00:22:56 IST 2015,"
"7.923773/-10.9442215/-0.4707192/Thu Nov 05 00:22:56 IST 2015,"
"4.511059/-6.2762556/0.4314926/Thu Nov 05 00:22:56 IST 2015,"
"1.6475172/-4.903325/-0.6668522/Thu Nov 05 00:22:56 IST 2015,"
"0.588399/-3.726527/-2.0790098/Thu Nov 05 00:22:56 IST 2015,"
"0.78453195/-3.0204482/-2.9027684/Thu Nov 05 00:22:56 IST 2015,"
"2.6674087/-1.4513842/-0.9414384/Thu Nov 05 00:22:56 IST 2015,"
"5.1386843/-1.7259704/4.001113/Thu Nov 05 00:22:56 IST 2015,"
"9.022118/-15.612186/15.965226/Thu Nov 05 00:22:56 IST 2015,"
"4.589512/-9.179024/9.218251/Thu Nov 05 00:22:56 IST 2015,"
"6.4723887/-3.9226599/5.5309505/Thu Nov 05 00:22:56 IST 2015,"
"11.140354/-12.317152/-3.3734875/Thu Nov 05 00:22:56 IST 2015,"
"6.237029/-11.179581/-2.0397832/Thu Nov 05 00:22:56 IST 2015,"
"3.6873002/-8.472945/-2.941995/Thu Nov 05 00:22:56 IST 2015,"
"1.9221034/-7.60996/-2.5105023/Thu Nov 05 00:22:56 IST 2015,"
"1.4121575/-10.042009/-1.9221034/Thu Nov 05 00:22:56 IST 2015,"
"0.588399/-9.845877/1.0983448/Thu Nov 05 00:22:56 IST 2015,"
"1.9221034/-7.5707335/-0.1176798/Thu Nov 05 00:22:56 IST 2015,"
"2.1966896/-8.1983595/1.8436501/Thu Nov 05 00:22:57 IST 2015,"
"3.2950344/-9.335931/0.588399/Thu Nov 05 00:22:57 IST 2015,"
"4.3149257/-8.825985/0.39226598/Thu Nov 05 00:22:57 IST 2015,"
"3.9618864/-10.002783/0.70607877/Thu Nov 05 00:22:57 IST 2015,"
"2.1966896/-11.336487/-0.2745862/Thu Nov 05 00:22:57 IST 2015,"
"1.4513842/-11.571847/-0.6668522/Thu Nov 05 00:22:57 IST 2015,"
"0.78453195/-13.062457/-1.9613299/Thu Nov 05 00:22:57 IST 2015,"
"0.588399/-13.6900835/-1.176798/Thu Nov 05 00:22:57 IST 2015,"
"5.6878567/-12.474058/4.393379/Thu Nov 05 00:22:57 IST 2015,"
"6.158576/-12.591739/0.5491724/Thu Nov 05 00:22:57 IST 2015,"
"5.962443/-13.258591/-0.9022118/Thu Nov 05 00:22:57 IST 2015,"
"6.354709/-11.101128/-0.9414384/Thu Nov 05 00:22:57 IST 2015,"
"4.1580195/-7.3746004/-0.39226598/Thu Nov 05 00:22:57 IST 2015,"
"1.4906107/-5.0994577/-1.4121575/Thu Nov 05 00:22:57 IST 2015,"
"0.35303938/-4.001113/-1.8436501/Thu Nov 05 00:22:57 IST 2015,"
"0.39226598/-3.1381278/-2.941995/Thu Nov 05 00:22:57 IST 2015,"
"2.2359161/-1.7259704/-0.8237586/Thu Nov 05 00:22:57 IST 2015,"
"6.864655/-0.4707192/6.7077484/Thu Nov 05 00:22:57 IST 2015,"
"9.022118/-14.749201/14.631521/Thu Nov 05 00:22:57 IST 2015,"
"4.628739/-9.375157/8.276813/Thu Nov 05 00:22:57 IST 2015,"
"4.3541527/-5.570177/2.9027684/Thu Nov 05 00:22:57 IST 2015,"
"12.513285/-11.689527/-1.6082906/Thu Nov 05 00:22:57 IST 2015,"
"6.2762556/-10.551955/-0.6668522/Thu Nov 05 00:22:57 IST 2015,"
"3.9618864/-7.8453197/-2.5105023/Thu Nov 05 00:22:57 IST 2015,"
"2.7066352/-8.316039/-2.1966896/Thu Nov 05 00:22:57 IST 2015,"
"2.5889556/-10.512729/-1.6475172/Thu Nov 05 00:22:58 IST 2015,"
"0.8629852/-9.610517/3.1773546/Thu Nov 05 00:22:58 IST 2015,"
"2.2751427/-8.1983595/1.6867437/Thu Nov 05 00:22:58 IST 2015,"
"1.9613299/-8.080679/-0.1569064/Thu Nov 05 00:22:58 IST 2015,"
"2.1966896/-7.923773/-0.6276256/Thu Nov 05 00:22:58 IST 2015,"
"2.6674087/-8.276813/-0.3138128/Thu Nov 05 00:22:58 IST 2015,"
"3.3734875/-8.982891/2.9812214/Thu Nov 05 00:22:58 IST 2015,"
"2.9812214/-10.159689/2.6281822/Thu Nov 05 00:22:58 IST 2015,"
"2.2359161/-11.101128/0.70607877/Thu Nov 05 00:22:58 IST 2015,"
"0.8629852/-11.807206/-0.8629852/Thu Nov 05 00:22:58 IST 2015,"
"0.5099458/-14.984561/-1.176798/Thu Nov 05 00:22:58 IST 2015,"
"2.1966896/-13.49395/2.745862/Thu Nov 05 00:22:58 IST 2015,"
"4.511059/-12.630965/-0.19613299/Thu Nov 05 00:22:58 IST 2015,"
"5.217138/-13.84699/-1.4121575/Thu Nov 05 00:22:58 IST 2015,"
"7.5707335/-13.84699/-1.5298374/Thu Nov 05 00:22:58 IST 2015,"
"5.88399/-8.708305/-1.1375713/Thu Nov 05 00:22:58 IST 2015,"
"4.3149257/-4.511059/-1.4121575/Thu Nov 05 00:22:58 IST 2015,"
"3.334261/-3.0596747/-1.2944778/Thu Nov 05 00:22:58 IST 2015,"
"2.1574628/-2.941995/-1.3337044/Thu Nov 05 00:22:58 IST 2015,"
"2.1574628/-1.4906107/-0.4314926/Thu Nov 05 00:22:58 IST 2015,"
"1.9613299/-0.98066497/0.8629852/Thu Nov 05 00:22:58 IST 2015,"
"6.7862015/-23.104467/16.357492/Thu Nov 05 00:22:58 IST 2015,"
"5.9232163/-17.024343/10.120462/Thu Nov 05 00:22:58 IST 2015,"
"5.7270837/-7.139241/7.4922805/Thu Nov 05 00:22:58 IST 2015,"
"9.845877/-11.140354/-1.9221034/Thu Nov 05 00:22:58 IST 2015,"
"4.864098/-8.669079/-1.8828768/Thu Nov 05 00:22:59 IST 2015,"
"3.5696206/-7.021561/-2.5497289/Thu Nov 05 00:22:59 IST 2015,"
"3.2558076/-8.551398/-2.3143694/Thu Nov 05 00:22:59 IST 2015,"
"3.334261/-11.689527/-1.6867437/Thu Nov 05 00:22:59 IST 2015,"
"1.2944778/-10.316595/1.5690639/Thu Nov 05 00:22:59 IST 2015,"
"1.7259704/-6.943108/0.3138128/Thu Nov 05 00:22:59 IST 2015,"
"1.4121575/-5.76631/-0.1176798/Thu Nov 05 00:22:59 IST 2015,"
"2.0790098/-7.60996/0.5491724/Thu Nov 05 00:22:59 IST 2015,"
"3.3734875/-11.375713/2.1574628/Thu Nov 05 00:22:59 IST 2015,"
"5.0994577/-9.257478/2.2359161/Thu Nov 05 00:22:59 IST 2015,"
"3.2558076/-8.551398/-0.5491724/Thu Nov 05 00:22:59 IST 2015,"
"2.2359161/-10.316595/-0.8237586/Thu Nov 05 00:22:59 IST 2015,"
"1.4513842/-11.061901/-0.8237586/Thu Nov 05 00:22:59 IST 2015,"
"1.6475172/-12.905551/-0.8237586/Thu Nov 05 00:22:59 IST 2015,"
"3.9226599/-12.513285/3.9618864/Thu Nov 05 00:22:59 IST 2015,"
"6.158576/-10.551955/4.0403395/Thu Nov 05 00:22:59 IST 2015,"
"4.3149257/-10.630408/-0.8629852/Thu Nov 05 00:22:59 IST 2015,"
"4.2364726/-12.199472/-1.9221034/Thu Nov 05 00:22:59 IST 2015,"
"3.5696206/-11.846433/1.8044236/Thu Nov 05 00:22:59 IST 2015,"
"1.3337044/-7.335374/1.176798/Thu Nov 05 00:22:59 IST 2015,"
"1.372931/-4.118793/-1.2552512/Thu Nov 05 00:22:59 IST 2015,"
"2.3143694/-4.4718323/-0.4314926/Thu Nov 05 00:22:59 IST 2015,"
"3.0596747/-5.6094036/-1.7651969/Thu Nov 05 00:22:59 IST 2015,"
"5.0994577/-3.80498/-0.98066497/Thu Nov 05 00:22:59 IST 2015,"
"6.6292953/-1.3337044/3.726527/Thu Nov 05 00:22:59 IST 2015,"
"7.4138274/-14.984561/14.670748/Thu Nov 05 00:23:00 IST 2015,"
"2.8635418/-12.199472/8.119906/Thu Nov 05 00:23:00 IST 2015,"
"1.8044236/-4.511059/5.570177/Thu Nov 05 00:23:00 IST 2015,"
"3.80498/-9.257478/-1.5690639/Thu Nov 05 00:23:00 IST 2015,"
"9.296704/-18.201141/2.3143694/Thu Nov 05 00:23:00 IST 2015,"
"3.9226599/-7.4138274/-0.6668522/Thu Nov 05 00:23:00 IST 2015,"
"2.5497289/-4.6679654/-1.7651969/Thu Nov 05 00:23:00 IST 2015,"
"2.8635418/-5.5309505/-2.0397832/Thu Nov 05 00:23:00 IST 2015,"
"4.3541527/-9.80665/-1.8436501/Thu Nov 05 00:23:00 IST 2015,"
"4.001113/-10.002783/-0.0784532/Thu Nov 05 00:23:00 IST 2015,"
"2.6281822/-7.3746004/4.3541527/Thu Nov 05 00:23:00 IST 2015,"
"2.8635418/-8.590625/3.1381278/Thu Nov 05 00:23:00 IST 2015,"
"3.6873002/-9.649743/0.5099458/Thu Nov 05 00:23:00 IST 2015,"
"2.9812214/-8.394492/-0.8629852/Thu Nov 05 00:23:00 IST 2015,"
"2.7066352/-8.041452/-0.5099458/Thu Nov 05 00:23:00 IST 2015,"
"2.7066352/-10.002783/2.2751427/Thu Nov 05 00:23:00 IST 2015,"
"2.2751427/-11.101128/1.7651969/Thu Nov 05 00:23:00 IST 2015,"
"2.824315/-11.061901/0.39226598/Thu Nov 05 00:23:00 IST 2015,"
"2.353596/-14.317709/-0.78453195/Thu Nov 05 00:23:00 IST 2015,"
"1.8044236/-14.709974/2.3928225/Thu Nov 05 00:23:00 IST 2015,"
"4.2364726/-13.72931/-0.5099458/Thu Nov 05 00:23:00 IST 2015,"
"5.1386843/-13.6900835/-1.7651969/Thu Nov 05 00:23:00 IST 2015,"
"5.060231/-10.630408/0.35303938/Thu Nov 05 00:23:00 IST 2015,"
"2.7066352/-7.2961473/1.1375713/Thu Nov 05 00:23:00 IST 2015,"
"1.7259704/-5.374044/-1.0198916/Thu Nov 05 00:23:00 IST 2015,"
"1.6867437/-4.3149257/-2.1966896/Thu Nov 05 00:23:01 IST 2015,"
"3.2950344/-3.5696206/-3.1773546/Thu Nov 05 00:23:01 IST 2015,"
"3.6088471/-1.6867437/-1.6475172/Thu Nov 05 00:23:01 IST 2015,"
"2.9812214/-0.35303938/2.9027684/Thu Nov 05 00:23:01 IST 2015,"
"8.590625/-13.964669/14.160802/Thu Nov 05 00:23:01 IST 2015,"
"5.060231/-16.553625/9.68897/Thu Nov 05 00:23:01 IST 2015,"
"1.4121575/-12.042566/-1.372931/Thu Nov 05 00:23:01 IST 2015,"
"3.9618864/-14.592295/-4.589512/Thu Nov 05 00:23:01 IST 2015,"
"5.9232163/-9.92433/-1.9221034/Thu Nov 05 00:23:01 IST 2015,"
"5.0994577/-4.7464185/2.3143694/Thu Nov 05 00:23:01 IST 2015,"
"4.511059/-7.100014/-0.8629852/Thu Nov 05 00:23:01 IST 2015,"
"4.864098/-10.042009/-2.0005565/Thu Nov 05 00:23:01 IST 2015,"
"4.197246/-8.982891/-1.2552512/Thu Nov 05 00:23:01 IST 2015,"
"2.5105023/-6.2762556/-0.4707192/Thu Nov 05 00:23:01 IST 2015,"
"1.9221034/-6.864655/0.4314926/Thu Nov 05 00:23:01 IST 2015,"
"2.941995/-10.159689/2.2359161/Thu Nov 05 00:23:01 IST 2015,"
"2.941995/-9.728196/2.5497289/Thu Nov 05 00:23:01 IST 2015,"
"1.8828768/-9.5320635/-0.0784532/Thu Nov 05 00:23:01 IST 2015,"
"1.3337044/-10.904995/-0.74530536/Thu Nov 05 00:23:01 IST 2015,"
"0.6276256/-12.238699/-0.39226598/Thu Nov 05 00:23:01 IST 2015,"
"0.70607877/-13.925443/-0.4707192/Thu Nov 05 00:23:01 IST 2015,"
"5.4524975/-12.984004/4.0403395/Thu Nov 05 00:23:01 IST 2015,"
"5.962443/-12.9447775/0.35303938/Thu Nov 05 00:23:01 IST 2015,"
"7.0607877/-15.180694/-1.4513842/Thu Nov 05 00:23:01 IST 2015,"
"9.139797/-12.160246/-0.588399/Thu Nov 05 00:23:01 IST 2015,"
"5.295591/-6.3939357/0.8237586/Thu Nov 05 00:23:02 IST 2015,"
"2.432049/-4.6679654/-0.5491724/Thu Nov 05 00:23:02 IST 2015,"
"0.588399/-2.9812214/-0.74530536/Thu Nov 05 00:23:02 IST 2015,"
"0.588399/-1.4121575/-1.4906107/Thu Nov 05 00:23:02 IST 2015,"
"1.6082906/-0.5491724/-0.4707192/Thu Nov 05 00:23:02 IST 2015,"
"2.3143694/-1.1375713/1.0983448/Thu Nov 05 00:23:02 IST 2015,"
"10.395049/-23.810545/15.102241/Thu Nov 05 00:23:02 IST 2015,"
"8.590625/-22.7122/13.023231/Thu Nov 05 00:23:02 IST 2015,"
"2.2751427/-9.100571/8.316039/Thu Nov 05 00:23:02 IST 2015,"
"5.295591/-5.295591/4.3149257/Thu Nov 05 00:23:02 IST 2015,"
"11.807206/-11.41494/-1.7651969/Thu Nov 05 00:23:02 IST 2015,"
"5.4524975/-10.277369/0.35303938/Thu Nov 05 00:23:02 IST 2015,"
"4.118793/-7.7668667/-1.4906107/Thu Nov 05 00:23:02 IST 2015,"
"3.4519408/-7.6884136/-1.8044236/Thu Nov 05 00:23:02 IST 2015,"
"3.726527/-9.767424/-1.4906107/Thu Nov 05 00:23:02 IST 2015,"
"2.9812214/-10.1989155/-1.0591182/Thu Nov 05 00:23:02 IST 2015,"
"1.6082906/-8.080679/1.4121575/Thu Nov 05 00:23:02 IST 2015,"
"2.0397832/-8.982891/-0.0/Thu Nov 05 00:23:02 IST 2015,"
"0.8629852/-9.022118/0.98066497/Thu Nov 05 00:23:02 IST 2015,"
"1.7259704/-9.610517/1.0198916/Thu Nov 05 00:23:02 IST 2015,"
"2.7850885/-9.335931/2.1966896/Thu Nov 05 00:23:02 IST 2015,"
