"xplane" "yplane" "zplane" "time" "modulus"
"129" 0.0392266 -8.590625 -2.745862 2015-11-05 00:22:08 9.01887657858874
"130" -3.2558076 -9.218251 -3.9226599 2015-11-05 00:22:08 10.5339306680027
"131" -3.1773546 -10.238142 0.78453195 2015-11-05 00:22:08 10.7485173045809
"132" 0.6276256 -10.081236 2.2751427 2015-11-05 00:22:08 10.3538160833016
"133" 2.0397832 -8.551398 1.9613299 2015-11-05 00:22:08 9.00743793950534
"134" 0.8237586 -8.276813 -1.0591182 2015-11-05 00:22:08 8.38486392433498
"135" 0.8237586 -8.472945 -0.4314926 2015-11-05 00:22:08 8.52382314856155
"136" 1.4513842 -8.982891 2.2751427 2015-11-05 00:22:08 9.37950537711099
"137" 3.0989013 -9.728196 0.2745862 2015-11-05 00:22:08 10.213539262312
"138" 1.7651969 -10.002783 -0.5491724 2015-11-05 00:22:08 10.1721766680382
"139" -0.2353596 -11.061901 -0.6276256 2015-11-05 00:22:08 11.082191198896
"140" -1.8044236 -14.513842 -1.4906107 2015-11-05 00:22:08 14.7013426049513
"141" -1.7651969 -14.670748 0.2745862 2015-11-05 00:22:08 14.7791124414325
"142" 2.9027684 -13.49395 2.745862 2015-11-05 00:22:08 14.0731129857464
"143" 2.0790098 -13.72931 -0.35303938 2015-11-05 00:22:08 13.8903157497743
"144" 1.7259704 -12.00334 -1.8436501 2015-11-05 00:22:08 12.2661400068851
"145" 3.0989013 -10.238142 -2.3143694 2015-11-05 00:22:08 10.9443614066314
"146" 5.374044 -7.806093 -0.78453195 2015-11-05 00:22:09 9.50951771748472
"147" 3.2950344 -6.0408964 -0.8237586 2015-11-05 00:22:09 6.93024236544367
"148" 2.1182363 -4.511059 -0.6276256 2015-11-05 00:22:09 5.02299633863036
"149" 1.7259704 -3.5303938 -0.39226598 2015-11-05 00:22:09 3.94924382683824
"150" 2.1182363 -2.3928225 0.4314926 2015-11-05 00:22:09 3.22470314959357
"151" 2.7066352 -1.7259704 2.2359161 2015-11-05 00:22:09 3.91205428564002
"152" 6.550842 -12.00334 13.768537 2015-11-05 00:22:09 19.40531662161
"153" 3.4519408 -15.180694 9.100571 2015-11-05 00:22:09 18.0330185530427
